collection_name,color_name,line_name,description,material_name,design_style,features,usage_context,status,is_featured
Thanh Xuân,Xanh biển nhạt,Áo Choàng Ngọc Mây,"Với phom áo choàng dài tay loe, Áo Choàng Ngọc Mây giúp outfit thêm bay bổng, trang trọng và có chiều sâu thị giác.",Organza,Áo choàng dài tay loe,"Organza tạo hiệu ứng lớp vải mỏng nhẹ, bắt sáng vừa phải và giúp phom dáng trở nên nổi bật hơn khi di chuyển. Phần tay loe tạo độ mềm và giúp chuyển động của trang phục thêm uyển chuyển.","Dùng như lớp khoác ngoài cho áo dài, đầm hoặc set đồng bộ, phù hợp chụp ảnh, dự tiệc và tạo điểm nhấn cho outfit.",ACTIVE,false
Thanh Xuân,Đỏ mận,Áo Mộng Chi,"Thiết kế Áo Mộng Chi nổi bật ở dáng cổ yếm, phù hợp với phong cách thanh lịch, nhẹ nhàng và hiện đại.",Lụa tổng hợp,Cổ yếm,"Chất liệu lụa mềm và rũ nhẹ giúp trang phục chuyển động uyển chuyển, đồng thời tạo cảm giác dễ chịu khi mặc lâu.","Thích hợp cho những ngày muốn diện trang phục mềm mại, thanh lịch và có điểm nhấn riêng mà không quá cầu kỳ.",ACTIVE,false
Thanh Xuân,Trắng kem,Áo Nhật Thư,"Áo Nhật Thư mang tinh thần Thanh Xuân với gam trắng kem, phom áo cổ vạt lượn sóng dáng suông tay lửng và nét đẹp nhẹ nhàng, trang nhã và có nét cuốn hút riêng.",Tơ tổng hợp,Áo cổ vạt lượn sóng dáng suông tay lửng,"Chất liệu được chọn để giữ phom ổn định, tạo cảm giác dễ mặc và giúp tổng thể trang phục luôn chỉn chu.","Dễ phối trong tủ đồ hằng ngày, đồng thời vẫn đủ chỉn chu cho những buổi gặp gỡ, dạo phố hoặc tiệc nhẹ.",ACTIVE,false
Thanh Xuân,Xanh biển nhạt,Đầm Diệu Thanh,"Thiết kế Đầm Diệu Thanh tạo ấn tượng nhẹ nhàng nhờ gam xanh biển nhạt, dáng đầm 2 dây dáng chiết eo và đường nét mềm mại.",Tơ tổng hợp,Đầm 2 dây dáng chiết eo,"Bề mặt vải mềm vừa phải, dễ vận động và phù hợp với thiết kế có tính ứng dụng trong nhiều dịp khác nhau. Đường nhấn eo giúp tôn dáng tự nhiên và tạo tỷ lệ cơ thể cân đối hơn.","Có thể sử dụng trong các buổi gặp gỡ cuối tuần, tiệc thân mật hoặc những không gian cần sự nhẹ nhàng nhưng vẫn nổi bật.",ACTIVE,false
Thanh Xuân,Hồng,Đầm Lan Kiều,"Thiết kế Đầm Lan Kiều tạo ấn tượng nhẹ nhàng nhờ sắc hồng dịu, dáng đầm dài có tay đánh eo nhẹ và đường nét mềm mại.",Lụa tổng hợp,Đầm dài có tay đánh eo nhẹ,"Bề mặt lụa mịn, nhẹ và có độ bóng vừa phải, giúp thiết kế giữ được vẻ sang trọng mà không quá cầu kỳ.","Có thể sử dụng trong các buổi gặp gỡ cuối tuần, tiệc thân mật hoặc những không gian cần sự nhẹ nhàng nhưng vẫn nổi bật.",ACTIVE,false
Thanh Xuân,Hồng nhạt,Đầm Phấn Hy,"Thiết kế Đầm Phấn Hy tạo ấn tượng nhẹ nhàng nhờ gam hồng nhạt, dáng tơ tổng hợp lót lụa habutai và đường nét mềm mại.",Tơ tổng hợp,Tơ tổng hợp lót lụa habutai,"Bề mặt vải mềm vừa phải, dễ vận động và phù hợp với thiết kế có tính ứng dụng trong nhiều dịp khác nhau.","Thích hợp cho những ngày muốn diện trang phục mềm mại, thanh lịch và có điểm nhấn riêng mà không quá cầu kỳ.",ACTIVE,false
Thanh Xuân,Xanh cốm,Đầm Thanh Quy,"Thiết kế Đầm Thanh Quy tạo ấn tượng nhẹ nhàng nhờ gam xanh cốm, dáng đầm dài có cổ không tay dáng chiết eo và đường nét mềm mại.",Lụa tổng hợp,Đầm dài có cổ không tay dáng chiết eo,"Lụa tạo cảm giác mềm mại trên da, hỗ trợ phom dáng rơi tự nhiên và dễ phối trong nhiều hoàn cảnh. Đường nhấn eo giúp tôn dáng tự nhiên và tạo tỷ lệ cơ thể cân đối hơn.","Phù hợp cho dạo phố, hẹn hò, tiệc nhẹ, chụp ảnh hoặc những dịp cần vẻ ngoài nữ tính và tinh tế.",ACTIVE,false
Thanh Xuân,Trắng,Đầm Trúc Mây,"Đầm Trúc Mây mang vẻ nữ tính với gam trắng, phom đầm dài dáng buộc eo có lớp trong và cảm giác sang trọng vừa đủ, phù hợp với tinh thần thời trang hiện đại.",Organza,Đầm dài dáng buộc eo có lớp trong,"Chất liệu Organza nhẹ, trong và có độ phồng tự nhiên, giúp trang phục giữ được vẻ bay bổng nhưng vẫn thanh lịch. Đường nhấn eo giúp tôn dáng tự nhiên và tạo tỷ lệ cơ thể cân đối hơn.","Thích hợp cho những ngày muốn diện trang phục mềm mại, thanh lịch và có điểm nhấn riêng mà không quá cầu kỳ.",ACTIVE,false
Xuân Diệm Khai Hoa,Xanh lá,Hồng Sa,"Hồng Sa mang tinh thần Xuân Diệm Khai Hoa với phom và nét đẹp ngọt ngào, mềm mại và đầy sức sống.",Gấm,"Phom đứng nhẹ, đường may tối giản","Chất liệu được chọn để giữ phom ổn định, tạo cảm giác dễ mặc và giúp tổng thể trang phục luôn chỉn chu.","Phù hợp cho đi làm, đi chơi, gặp gỡ bạn bè hoặc các dịp cần outfit gọn gàng, tinh tế và dễ ứng dụng.",ACTIVE,false
Xuân Diệm Khai Hoa,Vàng nhạt,Mộng Kỳ,"Mộng Kỳ mang tinh thần Xuân Diệm Khai Hoa với phom và nét đẹp sang trọng vừa đủ, phù hợp với tinh thần thời trang hiện đại.",Organza và Tơ tằm 70%,Dáng suông thanh lịch,"Bề mặt vải mềm vừa phải, dễ vận động và phù hợp với thiết kế có tính ứng dụng trong nhiều dịp khác nhau.","Dễ phối trong tủ đồ hằng ngày, đồng thời vẫn đủ chỉn chu cho những buổi gặp gỡ, dạo phố hoặc tiệc nhẹ.",ACTIVE,false
Xuân Diệm Khai Hoa,Hồng tím,Tinh Sa,"Tinh Sa mang tinh thần Xuân Diệm Khai Hoa với phom và nét đẹp nhẹ nhàng, trang nhã và có nét cuốn hút riêng.",Gấm,"Phom đứng nhẹ, đường may tối giản","Chất liệu được chọn để giữ phom ổn định, tạo cảm giác dễ mặc và giúp tổng thể trang phục luôn chỉn chu.","Dễ phối trong tủ đồ hằng ngày, đồng thời vẫn đủ chỉn chu cho những buổi gặp gỡ, dạo phố hoặc tiệc nhẹ.",ACTIVE,false
Xuân Diệm Khai Hoa,Xanh oliu,Ánh Diễm,"Thiết kế Ánh Diễm nổi bật ở dáng , phù hợp với phong cách thanh lịch, nhẹ nhàng và hiện đại.",Tencel,"Phom đứng nhẹ, đường may tối giản","Chất liệu được chọn để giữ phom ổn định, tạo cảm giác dễ mặc và giúp tổng thể trang phục luôn chỉn chu.","Dễ phối trong tủ đồ hằng ngày, đồng thời vẫn đủ chỉn chu cho những buổi gặp gỡ, dạo phố hoặc tiệc nhẹ.",ACTIVE,false
ĐINH,Trắng kem,Áo Dài Dao Vinh,"Áo Dài Dao Vinh mang tinh thần chỉn chu với phom áo dài nam cúc lệch, tạo vẻ nam tính, trang trọng nhưng vẫn gần gũi.",Gấm,Áo dài nam cúc lệch,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Hồng nhạt,Áo Dài Minh Tịnh,"Thiết kế Áo Dài Minh Tịnh giữ nét truyền thống qua dáng áo dài nam cúc lệch, đồng thời tạo cảm giác gọn gàng và thanh lịch.",Gấm,Áo dài nam cúc lệch,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Đỏ,Áo Dài Phong Tường,"Thiết kế Áo Dài Phong Tường giữ nét truyền thống qua dáng áo dài nam cúc lệch, đồng thời tạo cảm giác gọn gàng và thanh lịch.",Gấm,Áo dài nam cúc lệch,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Dễ ứng dụng trong các dịp quan trọng như tiệc gia đình, lễ hội, trình diễn bộ sưu tập hoặc không gian mang tính truyền thống.",ACTIVE,false
ĐINH,Trắng xám,Áo Dài Vũ Lăng,"Áo Dài Vũ Lăng mang tinh thần chỉn chu với phom áo dài nam cúc lệch, tạo vẻ nam tính, trang trọng nhưng vẫn gần gũi.",Gấm,Áo dài nam cúc lệch,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Xanh xám,Áo Dài Yên Lăng,"Thiết kế Áo Dài Yên Lăng giữ nét truyền thống qua dáng áo dài nam cúc lệch, đồng thời tạo cảm giác gọn gàng và thanh lịch.",Gấm,Áo dài nam cúc lệch,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Trắng,Áo dài Bách Hiên,"Lấy cảm hứng từ tinh thần ĐINH, Áo dài Bách Hiên mang gam trắng, phom cúc lệch dáng ngắn và nét đẹp sang trọng vừa đủ, phù hợp với tinh thần thời trang hiện đại.",Gấm,Cúc lệch dáng ngắn,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Dáng ngắn giúp trang phục trẻ trung hơn và dễ phối trong nhiều outfit thường ngày.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Hồng,Áo dài Gia Hỷ,"Áo dài Gia Hỷ là thiết kế áo dài sắc hồng dịu với dáng cúc lệch dáng ngắn, cân bằng giữa vẻ truyền thống và cảm giác sang trọng vừa đủ, phù hợp với tinh thần thời trang hiện đại.",Gấm,Cúc lệch dáng ngắn,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Dáng ngắn giúp trang phục trẻ trung hơn và dễ phối trong nhiều outfit thường ngày.","Dễ ứng dụng trong các dịp quan trọng như tiệc gia đình, lễ hội, trình diễn bộ sưu tập hoặc không gian mang tính truyền thống.",ACTIVE,false
ĐINH,Xanh lục,Áo dài Lục Nguyên,"Áo dài Lục Nguyên mang tinh thần chỉn chu với phom áo dài nam cúc lệch dáng dài, tạo vẻ nam tính, trang trọng nhưng vẫn gần gũi.",Gấm,Áo dài nam Cúc lệch dáng dài,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Thích hợp khi tham dự sự kiện, chụp lookbook, đi lễ đầu năm hoặc các buổi tiệc cần phong thái thanh lịch và duyên dáng.",ACTIVE,false
ĐINH,Xanh lục,Áo dài Lục Nhạn,"Áo dài Lục Nhạn là thiết kế áo dài gam xanh lục thanh mát với dáng cúc lệch dáng ngắn, cân bằng giữa vẻ truyền thống và cảm giác nhẹ nhàng, trang nhã và có nét cuốn hút riêng.",Gấm,Cúc lệch dáng ngắn,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Dáng ngắn giúp trang phục trẻ trung hơn và dễ phối trong nhiều outfit thường ngày.","Dễ ứng dụng trong các dịp quan trọng như tiệc gia đình, lễ hội, trình diễn bộ sưu tập hoặc không gian mang tính truyền thống.",ACTIVE,false
ĐINH,Đen,Áo dài Mạc Nguy,"Áo dài Mạc Nguy là thiết kế áo dài gam đen với dáng áo dáng ngắn cùng hàng cúc thẳng giữa, cân bằng giữa vẻ truyền thống và cảm giác thanh lịch, tinh tế và dễ tạo thiện cảm.",Gấm,Áo dáng ngắn cùng hàng cúc thẳng giữa,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Dáng ngắn giúp trang phục trẻ trung hơn và dễ phối trong nhiều outfit thường ngày.","Dễ ứng dụng trong các dịp quan trọng như tiệc gia đình, lễ hội, trình diễn bộ sưu tập hoặc không gian mang tính truyền thống.",ACTIVE,false
ĐINH,Trắng,Áo dài Mạc Trúc,"Lấy cảm hứng từ tinh thần ĐINH, Áo dài Mạc Trúc mang gam trắng, phom cúc lệch dáng ngắn và nét đẹp sang trọng vừa đủ, phù hợp với tinh thần thời trang hiện đại.",Gấm,Cúc lệch dáng ngắn,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Dáng ngắn giúp trang phục trẻ trung hơn và dễ phối trong nhiều outfit thường ngày.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Xanh xám,Áo dài Nguyên Phong,"Áo dài Nguyên Phong là thiết kế áo dài gam xanh xám với dáng cúc lệch dáng ngắn, cân bằng giữa vẻ truyền thống và cảm giác sang trọng vừa đủ, phù hợp với tinh thần thời trang hiện đại.",Gấm,Cúc lệch dáng ngắn,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Dáng ngắn giúp trang phục trẻ trung hơn và dễ phối trong nhiều outfit thường ngày.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Xanh ngọc,Áo dài Ngọc Chẩm,"Áo dài Ngọc Chẩm mang tinh thần chỉn chu với phom áo dài nam cúc lệch, tạo vẻ nam tính, trang trọng nhưng vẫn gần gũi.",Gấm,Áo dài nam cúc lệch,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Hồng nhạt,Áo dài Nhã Lam,"Thiết kế Áo dài Nhã Lam giữ nét truyền thống qua dáng áo dài nam cúc lệch dáng dài, đồng thời tạo cảm giác gọn gàng và thanh lịch.",Gấm,Áo dài nam Cúc lệch dáng dài,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Thích hợp khi tham dự sự kiện, chụp lookbook, đi lễ đầu năm hoặc các buổi tiệc cần phong thái thanh lịch và duyên dáng.",ACTIVE,false
ĐINH,Xanh ngọc,Áo dài Phụng Viên,"Thiết kế Áo dài Phụng Viên giữ nét truyền thống qua dáng áo dài nam cúc lệch dáng dài, đồng thời tạo cảm giác gọn gàng và thanh lịch.",Gấm,Áo dài nam Cúc lệch dáng dài,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Dễ ứng dụng trong các dịp quan trọng như tiệc gia đình, lễ hội, trình diễn bộ sưu tập hoặc không gian mang tính truyền thống.",ACTIVE,false
ĐINH,Đỏ đậm,Áo dài Sắc Kỳ,"Lấy cảm hứng từ tinh thần ĐINH, Áo dài Sắc Kỳ mang gam đỏ đậm, phom áo dài suông, vạt cúc chéo và nét đẹp sang trọng vừa đủ, phù hợp với tinh thần thời trang hiện đại.",Gấm,"Áo dài suông, vạt cúc chéo","Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
ĐINH,Vàng kem,Áo dài Thái Vũ,"Áo dài Thái Vũ mang tinh thần chỉn chu với phom áo dài nam cúc lệch, tạo vẻ nam tính, trang trọng nhưng vẫn gần gũi.",Gấm,Áo dài nam cúc lệch,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Thích hợp khi tham dự sự kiện, chụp lookbook, đi lễ đầu năm hoặc các buổi tiệc cần phong thái thanh lịch và duyên dáng.",ACTIVE,false
ĐINH,Be,Áo dài Thạch Nhiên,"Lấy cảm hứng từ tinh thần ĐINH, Áo dài Thạch Nhiên mang gam be, phom cúc lệch dáng ngắn và nét đẹp thanh lịch, tinh tế và dễ tạo thiện cảm.",Gấm,Cúc lệch dáng ngắn,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Dễ ứng dụng trong các dịp quan trọng như tiệc gia đình, lễ hội, trình diễn bộ sưu tập hoặc không gian mang tính truyền thống.",ACTIVE,false
ĐINH,Xanh,Áo dài Trường Lam,"Lấy cảm hứng từ tinh thần ĐINH, Áo dài Trường Lam mang gam xanh, phom cúc lệch dáng ngắn và nét đẹp sang trọng vừa đủ, phù hợp với tinh thần thời trang hiện đại.",Gấm,Cúc lệch dáng ngắn,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Dáng ngắn giúp trang phục trẻ trung hơn và dễ phối trong nhiều outfit thường ngày.","Dễ ứng dụng trong các dịp quan trọng như tiệc gia đình, lễ hội, trình diễn bộ sưu tập hoặc không gian mang tính truyền thống.",ACTIVE,false
ĐINH,Xanh lam,Áo dài Trường Liên,"Áo dài Trường Liên mang tinh thần chỉn chu với phom áo dài nam cúc lệch dáng dài, tạo vẻ nam tính, trang trọng nhưng vẫn gần gũi.",Gấm,Áo dài nam Cúc lệch dáng dài,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Thích hợp khi tham dự sự kiện, chụp lookbook, đi lễ đầu năm hoặc các buổi tiệc cần phong thái thanh lịch và duyên dáng.",ACTIVE,false
ĐINH,Vàng nâu,Áo dài Văn Lễ,"Thiết kế Áo dài Văn Lễ giữ nét truyền thống qua dáng áo dài nam cúc lệch dáng dài, đồng thời tạo cảm giác gọn gàng và thanh lịch.",Gấm,Áo dài nam Cúc lệch dáng dài,"Chất liệu gấm bắt sáng tinh tế, phù hợp với các thiết kế cần vẻ trang trọng, nổi bật và giàu tính nghi lễ. Chi tiết cúc lệch tạo điểm nhấn thị giác, giúp thiết kế có nét cổ điển nhưng không đơn điệu.","Dễ ứng dụng trong các dịp quan trọng như tiệc gia đình, lễ hội, trình diễn bộ sưu tập hoặc không gian mang tính truyền thống.",ACTIVE,false
ĐINH,Đen,Áo dài Văn Phiến,"Áo dài Văn Phiến là thiết kế áo dài gam đen với dáng áo dáng ngắn cùng hàng cúc thẳng giữa, cân bằng giữa vẻ truyền thống và cảm giác nhẹ nhàng, trang nhã và có nét cuốn hút riêng.",Gấm,Áo dáng ngắn cùng hàng cúc thẳng giữa,"Gấm có kết cấu chắc và bề mặt dệt nổi sang trọng, giúp trang phục giữ phom tốt và tạo ấn tượng chỉn chu. Dáng ngắn giúp trang phục trẻ trung hơn và dễ phối trong nhiều outfit thường ngày.","Phù hợp cho dịp lễ, Tết, chụp ảnh nghệ thuật, sự kiện văn hóa hoặc những buổi gặp gỡ cần vẻ ngoài trang trọng.",ACTIVE,false
